,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
297,compiler.c2.cr7192963.TestIntVect,1.1730553,0.4970557,0.7260989,-0.31161615,-0.16538501,-0.60497266,-0.8541405,-0.22770038,-0.43787637,-0.14642918,-0.46959838,-0.76325387,0.48188946,-0.13670963,-0.58023155,0.83228654,-0.19014786,1.0844545,-0.17542401,0.7539003,1.7912674,-0.4688831,-0.7322498,-0.69630104,0.89734805,-0.5928225,-0.2618148,0.43213952,-0.38080317,-0.6584752,0.14151344,-0.46819052,0.15376559,-0.028816132,-0.36676612,-0.3913452,0.024609642,-0.10107365,-0.86976844,-0.63924193,-0.49498853,-0.1864383,-0.3816399,1.5960199,1.5434424,1.1357061,-0.5783327,1.2903552,-0.40040675,0.46347976,1.8053616,1.8720915,0.49273947,-0.075561345,-0.5745215,-0.77615434,-0.14278643,0.12701015,-0.3263743,0.39719743,0.1369971,-0.29994988,0.3139757,-0.49371666,-0.27208674,-0.42970505,-0.82953066,-0.46434253,-0.46497387,-0.6161377,0.49350223,-0.7496388,-0.3861727,1.3461292,1.0283552,-0.50989085,0.7467282,-0.49242294,-0.43553764,0.2076377,0.7564598,-0.373663,-0.51634246,-0.6657786,-0.6997468,-0.6768409,-0.38343254,0.97195023,-0.30704096,0.93948543,-0.49219152,0.8439936,0.38500023,1.2341895,1.1991652,-0.38858244,0.4563866,1.6898843,0.052001093,-0.6493704
298,compiler.c2.cr6711117.Test,0.4768866,0.39581954,0.800844,-0.21004224,0.34058648,-0.7083872,-0.44009778,-0.385901,-0.39196193,-0.15094985,-0.4714993,-0.7093961,0.76931685,-0.13566712,-0.5820153,0.80314386,-0.43122113,0.6213255,-0.06828387,0.75599736,1.5650829,-0.35469887,-0.49953115,-0.6825303,0.30166176,-0.3958505,-0.42614567,-0.1602047,-0.32378477,-0.6489115,-0.3238985,-0.46577257,0.00481566,-0.0865264,-0.55092424,-0.49979994,-0.080476746,-0.10998429,-0.89444226,-0.5920733,-0.50767964,-0.078176215,-0.41189954,0.9569528,1.9906594,0.58149236,-0.47689924,2.0713618,-0.3333491,0.45099142,1.3872722,1.9011923,0.701252,-0.15075107,-0.24954663,-0.66052836,0.43115622,-0.04110765,-0.27633157,0.34991714,0.5020442,-0.20979539,0.15924253,-0.284088,-0.3748609,-0.07871376,-0.6290633,-0.4624304,-0.4428523,-0.72473013,0.30487862,-0.71029234,-0.45044988,1.2950305,0.8351324,-0.7707564,1.4481136,-0.6713623,-0.587421,0.04817783,1.1867739,-0.4445829,-0.55158347,-0.5066128,-0.43478504,-0.63829166,-0.35987133,1.0940511,-0.061090127,0.69290495,-0.3588882,0.51787835,-0.3424824,0.6309903,1.6322217,-0.44444248,0.7648875,1.3876365,-0.2660046,-0.74958694
299,compiler.intrinsics.zip.TestAdler32,1.379782,0.4088943,0.5053205,-0.4245336,-0.21753734,-0.4831254,-0.7898193,-0.30566022,-0.4881934,0.026432313,-0.4447556,-0.6773424,0.59770447,-0.1420315,-0.43952483,0.6691754,0.2266034,1.3055732,-0.1323914,0.88261163,1.5585883,-0.47407416,-0.7455066,-0.7148045,1.0679997,-0.4418752,-0.39249164,0.7011736,-0.3456035,-0.5854268,0.5140324,-0.5989665,0.046519674,-0.28469598,-0.2691599,-0.35990834,0.15460066,0.12292814,-0.6739574,-0.73585284,-0.44951114,-0.27521336,-0.3197157,0.5845844,1.2949066,1.7840767,-0.58756953,0.98809886,-0.4345045,0.4797082,2.160173,1.700817,0.42682725,-0.21140844,-0.36996034,-0.69187516,-0.27733955,-0.14874594,-0.33605865,0.11286428,-0.011190331,-0.24530861,0.6234035,-0.59580445,-0.27446958,-0.32760045,-0.64886296,-0.35350057,-0.41203406,-0.6514893,0.56870776,-0.63724834,-0.27380985,1.5103377,1.010076,-0.3961702,0.568496,-0.4322139,-0.4183389,0.17400715,0.72514313,-0.1869386,-0.4509038,-0.7297197,-0.5841301,-0.63763106,-0.37790298,1.1549015,-0.25776538,0.9257736,-0.40490815,0.63633394,0.47155556,2.1025505,0.8209821,-0.28358126,0.3727682,1.5365118,0.83288324,-0.63070595
300,TestGCOld,1.0769224,0.66016346,0.4107447,-0.27604687,0.0023122102,-0.7150572,-0.87696296,-0.34018868,-0.39040634,0.015976015,-0.47474793,-0.5533618,0.6616482,-0.17919198,-0.5490469,0.31287324,-0.07998833,1.0894259,0.07877089,0.95764863,1.242385,-0.49839446,-0.4443238,-0.68328965,0.85571235,-0.5089178,-0.2773235,-0.056149404,-0.29096705,-0.5737557,0.26258865,-0.15545966,0.092211805,-0.12790577,-0.51525646,-0.42472774,0.060695212,-0.032074414,-0.94108367,-0.5169395,-0.45538977,-0.33902273,-0.3957376,0.8766772,2.1219068,1.0827653,-0.53185636,1.4346843,-0.53980464,0.54394084,1.7800303,2.2438526,0.4986592,-0.22115938,-0.5286326,-0.6393448,0.047907967,0.23850307,-0.34432337,0.32719797,0.48113048,-0.2529808,0.38964292,-0.30050528,-0.30892953,-0.3019976,-0.7937133,-0.52600753,-0.44752097,-0.7769327,-0.1308081,-0.7584163,-0.40020263,2.0579274,0.9707605,-0.78220403,1.2721175,-0.45001104,-0.5787689,-0.015487259,1.1318054,-0.40516806,-0.45741647,-0.5169489,-0.58741874,-0.55157685,-0.41420588,1.4536704,-0.12813221,0.92104626,-0.32597396,0.5550694,-0.10833435,1.091844,1.116593,-0.4075441,0.5210339,1.6838437,-0.017824015,-0.6652437
301,compiler.stable.TestStableMismatched,0.23057872,0.6982461,0.57594883,-0.11671255,0.05206971,-0.614758,-0.34321338,-0.54177755,-0.5477874,-0.09064183,-0.42003834,-0.0005161739,1.2578369,-0.25325298,-0.6195614,0.48993108,-0.011245918,0.7312925,-0.10149114,0.66097766,1.7522242,-0.43466717,-0.5905164,-0.66852885,0.57203805,-0.20869845,-0.39963508,0.3416638,-0.40428638,-0.3918998,-0.15906984,-0.38863206,-0.13819885,-0.39484864,-0.4780307,-0.45374924,-0.023174627,0.33012438,-0.9633837,-0.9228494,-0.4033158,-0.34618953,-0.38787234,0.09252712,1.549724,1.4741315,-0.6606979,1.7529479,-0.2326917,0.90609384,3.1321633,1.2912524,0.7330065,-0.40739527,-0.11326045,-0.37849456,0.012177093,-0.09090198,-0.42803687,-0.076971725,0.57188034,0.37177354,0.029687272,-0.47687006,-0.318283,0.09299234,-0.42957953,-0.4553058,-0.39278603,-0.7794171,-0.101828195,-0.90556043,-0.46266577,0.83137983,0.4263334,-0.66549814,1.145385,-0.8291558,-0.6404383,0.33703008,1.4765387,-0.21186335,-0.50888175,-0.20886953,0.1471022,-0.34622866,-0.3921469,0.7973931,0.6913691,0.26965648,-0.252703,0.270396,-0.42805046,0.6823084,1.6538283,-0.4037905,0.612638,0.941719,0.041622438,-0.8600254
302,compiler.arraycopy.TestArrayCopyStoppedAfterGuards,0.32362545,0.32055575,1.1761179,-0.0767865,0.059887547,-0.2360484,-0.33581194,-0.28155467,-0.50052524,-0.060455315,-0.47908476,-0.5941748,1.3463228,-0.19810006,-0.4682001,1.0919122,-0.5106182,0.4000268,-0.26917386,0.56726485,2.1609623,-0.31744647,-0.816172,-0.6709757,0.5414423,-0.3906419,-0.4384126,0.7418772,-0.43897972,-0.58951044,0.00016467948,-0.28811085,-0.25209814,-0.03521354,-0.49009004,-0.3945149,-0.0062930477,-0.3879754,-0.8214929,-0.7632424,-0.45580706,-0.15269421,-0.28479287,0.9923272,1.2540305,0.56716025,-0.6432648,1.6377242,-0.3387618,0.6959116,1.4369004,0.9765677,1.0102364,-0.122804016,0.16987118,-0.6604137,-0.1545629,-0.050117135,-0.32099736,0.28409624,0.14855132,0.006177478,0.016707165,-0.44092178,-0.26347765,0.04365102,-0.28492343,-0.22087553,-0.3306292,-0.5943538,0.6864763,-0.7430515,-0.3975847,0.5100749,0.9453044,-0.39200577,0.69383895,-0.6817215,-0.59073776,0.35531685,0.7719537,-0.28565562,-0.5583564,-0.5549036,-0.25322193,-0.5860305,-0.34085053,0.67379797,-0.084872276,0.2387038,-0.40375042,0.64796716,0.46088052,0.89455473,1.9384946,-0.44892922,0.8023743,1.1586176,0.041856684,-0.7485145
303,vm.compiler.complog.uninit.uninit002.uninit002,0.22158952,0.78173006,1.3994381,0.27606097,0.4573391,-0.3903773,0.008443214,-0.41498205,-0.45649713,-0.17500193,-0.4408327,-0.38155654,1.3343215,-0.127849,-0.5608014,0.66420627,-0.50192666,0.4944045,-0.0686527,0.5922462,1.1137465,-0.33686936,-0.58362985,-0.6165901,0.3557663,-0.2480445,-0.3370011,-0.017498704,-0.29968524,-0.58698994,-0.26125062,-0.6475956,-0.199809,-0.3376257,-0.36445594,-0.4321427,-0.027936807,-0.37165222,-0.75494283,-0.65803176,-0.3305709,-0.2110374,-0.36507234,0.57127815,1.3495234,0.4833128,-0.6391732,2.5188792,-0.41652444,0.3412658,1.4662837,1.2507162,1.6815953,-0.21401663,0.15097405,-0.48865587,0.51416206,0.062484402,-0.3119401,0.54435396,0.38200438,0.41186118,0.0035709161,-0.15952866,-0.22931994,0.2721021,-0.14991069,0.028774155,-0.4493002,-0.6337179,-0.14549004,-0.5760042,-0.39060754,0.6625132,0.6016802,-0.83287907,1.4703479,-0.7894923,-0.48980317,0.55727535,1.0569764,-0.22224087,-0.45883787,-0.4920943,0.124907285,-0.5877835,-0.3180687,0.8868178,0.04370131,0.67388135,-0.23808378,0.43169877,-0.2740804,0.014528563,2.2099302,-0.42455402,0.861954,1.2517551,-0.287868,-0.8839037
304,compiler.codegen.TestByteShortVect,0.79249644,0.47788677,0.70309526,-0.29513085,-0.21927674,-0.70438606,-0.9020722,-0.30167428,-0.4391728,-0.10620069,-0.53382003,-0.69869316,0.38647547,-0.1384752,-0.5714711,0.73936576,-0.38171908,0.96872723,-0.17163436,1.0113944,1.9258686,-0.41775355,-0.6712,-0.7572653,0.48516056,-0.51788706,-0.39668307,0.4527586,-0.32386336,-0.6933574,-0.11623504,-0.6897581,0.04695656,-0.11564548,-0.40277365,-0.45901245,0.096955895,-0.046505593,-0.8331483,-0.7061059,-0.5387183,-0.17251071,-0.40849504,1.2037013,1.7438239,1.067179,-0.5534121,1.1925182,-0.3590618,0.56995577,1.7757877,1.9660909,0.4641873,-0.13599242,-0.59627247,-0.78351027,-0.22370143,-0.0060575204,-0.32673123,0.38042498,0.10236165,-0.13347717,0.2780991,-0.48750076,-0.34327677,-0.4249406,-0.8406022,-0.50904936,-0.44393438,-0.69088686,0.7648453,-0.7438185,-0.4044037,1.2326909,1.0487502,-0.4828237,0.76391965,-0.58090025,-0.43985197,0.24033362,0.9573158,-0.27612147,-0.4846805,-0.66659623,-0.69600743,-0.7220761,-0.37617022,1.1371046,0.103448905,1.2619855,-0.47175866,0.75631034,0.24235742,1.204786,0.98002845,-0.40992075,0.45011884,1.5434803,0.22230151,-0.6638186
305,compiler.eliminateAutobox.TestByteBoxing,0.52642834,0.4654661,0.7730972,-0.3185054,-0.16825065,-0.5650825,-0.8112251,-0.2626631,-0.55272347,-0.07448222,-0.5737894,-0.5977572,0.72096956,-0.13496177,-0.4668817,0.3969074,-0.226366,1.4452125,-0.07149235,1.0623088,1.5886811,-0.2586446,-0.6062386,-0.72708184,0.7971566,-0.29441196,-0.3396618,0.29981738,-0.2068605,-0.8091903,0.02847715,-0.6164451,-0.14535673,-0.3786917,-0.4883549,-0.27328292,0.117075115,0.0889464,-0.8817212,-0.83512306,-0.45026758,-0.14864318,-0.3766147,0.4255514,1.5098288,1.2641386,-0.5991611,1.1147597,-0.32113877,1.2739611,2.4090211,1.3074989,0.7726973,-0.112071514,-0.40088722,-0.8078814,-0.1980661,-0.13632068,-0.39522547,0.26083475,-0.012465468,0.2372033,0.16843773,-0.6195947,-0.21652493,-0.09887903,-0.57846117,-0.46113735,-0.36604127,-0.6875586,0.52260035,-0.78749424,-0.38188672,0.8295823,0.5354801,-0.7603739,0.7158669,-0.6917568,-0.6079155,0.0007816177,1.1437662,-0.08489569,-0.44870976,-0.6553968,-0.5468193,-0.752947,-0.33514887,1.3391093,1.4488922,1.6096288,-0.34869456,0.6398201,0.36548722,0.88512164,0.88257474,-0.37051183,0.4642069,1.2970748,0.09382069,-0.7207957
306,jit.t.t045.t045,0.8342249,1.0595481,0.3405381,-0.43268937,-0.17178006,-0.83274066,-0.9261763,-0.70862347,-0.6643669,0.22249083,-0.53523177,-0.3726056,0.9468032,-0.1596649,-0.7274385,0.20883869,-0.0017603945,1.2376802,-0.30457824,0.86515117,2.4633157,-0.5529928,-0.9745604,-0.79798824,1.3143418,-0.673589,-0.4391689,0.78887504,-0.53749233,-0.68557984,0.50331897,0.19157568,-0.10184144,-0.51823694,-0.38827914,-0.5313804,-0.015482166,0.1817353,-1.1078715,-0.9891717,-0.44551906,-0.39749673,-0.29570252,0.34038833,1.5190821,2.11498,-0.676841,1.2530518,-0.5897957,0.98393524,4.036583,1.6155853,0.23982282,-0.43739668,0.12917277,-0.5716337,-0.350841,-0.19116499,-0.45003903,-0.10673054,0.2875461,0.13344324,0.18082842,-0.75187755,-0.284644,-0.2678096,-0.5788153,-0.57939065,-0.3001086,-0.7019329,0.06752869,-1.0585736,-0.38697422,1.2215947,0.7400194,-0.58390343,0.5158983,-0.48393714,-0.622061,0.73342055,0.9005341,-0.3212714,-0.4402112,-0.45157176,-0.28123197,-0.58768123,-0.3975726,0.9361274,0.2914961,0.17351271,-0.52478313,0.40239176,-0.023978494,1.3985167,1.8770227,-0.3453364,0.7827344,1.1334356,-0.022392193,-0.94819057
307,compiler.inlining.InlineDefaultMethod1,0.11758477,0.939706,0.7473841,0.22750303,0.3630424,-0.5544534,0.12229341,-0.48240128,-0.5416682,-0.16947539,-0.44826645,-0.14965583,1.0794986,-0.19879344,-0.59328187,0.44988275,-0.32501704,0.41145045,-0.14578158,0.58238614,1.2970898,-0.39518577,-0.5311427,-0.61031216,0.46539783,-0.17583242,-0.41385418,0.119274996,-0.41604474,-0.55706894,-0.1721629,-0.4966434,-0.26652208,-0.4796522,-0.41785118,-0.51141953,-0.034296308,-0.05513538,-0.76798457,-0.81566966,-0.34074634,-0.32393512,-0.4081889,-0.1059086,1.086099,0.9279051,-0.6082442,2.6529374,-0.2629886,0.53881377,2.4065723,0.9512063,1.0599196,-0.40002155,-0.03275253,-0.48625308,0.54297394,-0.19024645,-0.37139472,-0.076348744,0.6241849,0.65529454,-0.040138405,-0.36734617,-0.2820711,0.48792493,-0.1583481,-0.29627615,-0.43527868,-0.70765465,-0.21739174,-0.7538499,-0.45108402,0.6117148,0.3472755,-0.6103163,1.580544,-0.75658196,-0.583046,0.57401013,1.3783072,-0.25492004,-0.42837396,-0.26615998,0.44715983,-0.5081597,-0.34317315,0.62253726,0.5237728,0.1965316,-0.16669355,0.3146698,-0.30745116,0.18846205,2.1981747,-0.43504405,0.8492411,0.76465315,-0.16392638,-0.80979675
308,jit.t.t008.t008,0.4586099,0.5358784,1.0279291,-0.009247227,-0.42547172,0.44535637,-0.6751459,0.47561294,-0.028754698,-0.3285122,0.20391876,-0.359355,1.7495179,-0.045801055,-0.42980242,0.14554198,-0.20788908,0.7607712,-0.30877292,0.26973787,1.6182339,-0.52334887,-0.7203549,-0.46157196,1.5013103,-0.35432214,-0.14771141,1.4239367,-0.17262876,-0.53915983,0.70305586,-0.31960657,-0.366893,-0.54279923,-0.36117947,-0.41470385,-0.20354879,0.37868658,-0.8749374,-0.5572032,-0.40394977,-0.08853632,-0.55471694,0.36113474,1.6215801,0.30562934,-0.0048932144,0.6770615,0.09805464,1.0112499,1.5249219,1.1033067,1.7788465,0.55564475,-0.2917641,-0.3588785,-0.061849665,0.99085337,-0.16297553,1.5081602,-0.047704145,-0.14260699,-0.25292075,-0.3300932,0.39717978,-0.2920659,-0.64752316,-0.16130921,-0.3739775,-0.62059486,-0.19431758,-0.755221,-0.32820868,0.5495935,0.08132893,-0.39840826,-0.12421332,-0.6024602,-0.4320481,-0.03671057,0.8119003,-0.066309,-0.5348683,-0.553929,-0.21673284,-0.5026554,-0.30373037,0.5679641,0.028292814,1.2361193,-0.44374135,0.6421032,1.4027218,0.4458864,1.2341818,-0.39817643,0.1171904,1.7057832,-0.12988925,0.04109714
309,InterfaceObjectTest,0.041406445,0.55589503,0.5588035,-0.23932381,0.42561576,-0.64401716,-0.277003,-0.56086874,-0.53639513,0.034492817,-0.44471937,-0.26728222,1.8777431,-0.14527243,-0.47047243,0.44617027,-0.28098342,0.45471972,0.008742424,0.8415175,1.2457088,-0.37266874,-0.5673769,-0.6713863,0.44971955,-0.15898994,-0.42254564,0.08523691,-0.34419492,-0.5660378,-0.26499206,0.07135413,-0.07554356,-0.45394847,-0.4947995,-0.36971742,-0.07127842,-0.18272994,-0.9188544,-0.7826032,-0.36122602,-0.27825803,-0.3215454,-0.23210834,1.8789395,0.82110953,-0.63062835,2.2988667,-0.3905197,1.0669725,2.238896,1.7181231,1.0854135,-0.42259225,0.10969411,-0.38742423,0.4308787,-0.23057796,-0.3402525,0.007878046,0.45185313,0.14284399,0.17534673,-0.39485574,-0.22863734,0.16368417,-0.26278183,-0.27325225,-0.2599761,-0.7361503,-0.2208397,-0.7483129,-0.4032086,1.2208688,0.6704684,-0.90123564,1.3917066,-0.8525955,-0.6591616,0.19374631,1.4225031,-0.26701337,-0.49229866,-0.25679335,0.25815064,-0.4055891,-0.33363077,1.0363171,0.36495727,0.24751173,-0.23104458,0.32329637,-0.43443412,0.2138428,2.0410461,-0.4190269,1.3338748,1.2279127,-0.3209564,-0.8692334
310,TestArrayCopyUNCBadMem,0.7159251,0.6938688,0.98694235,-0.040447254,-0.33205777,-0.5011112,-0.7913852,-0.21518196,-0.5115813,-0.0876259,-0.5223029,-0.49417973,0.4174292,-0.21493542,-0.6131352,1.0683888,-0.5329276,0.6910173,-0.2874974,0.95718586,2.2823093,-0.40332568,-0.69227374,-0.69430745,0.6422,-0.599324,-0.36454642,0.6735814,-0.47817388,-0.68359137,0.117092475,-0.5862402,-0.06747924,0.07727561,-0.49436793,-0.48289868,0.15442796,-0.34176636,-0.8682983,-0.72770834,-0.51130885,-0.26326263,-0.34095266,1.4272912,1.4360276,0.95464665,-0.63448435,1.2002015,-0.39121616,0.53722394,1.6047424,1.5373957,0.5028361,-0.18091427,-0.42764193,-0.8286543,-0.5087098,0.06568874,-0.37889156,0.28392428,0.14692956,0.37488642,0.11233616,-0.47927436,-0.21873713,-0.3553253,-0.68565255,-0.51018715,-0.4417228,-0.653824,0.78898764,-0.83238643,-0.41205394,0.8871095,1.0409318,-0.27646253,0.84835696,-0.53220767,-0.5797719,0.6111246,0.952377,-0.38010663,-0.52967095,-0.6260431,-0.5778747,-0.70164764,-0.37083372,0.90142864,0.06646876,0.6431498,-0.5466183,1.0061651,0.67329514,1.0645949,1.5727154,-0.45346916,0.3804096,1.3694313,0.07503058,-0.69065595
311,vm.compiler.jbe.dead.dead10.dead10,2.0266678,0.66994184,0.5173444,-0.12978251,-0.50681305,-0.419395,-0.8193045,-0.21657366,-0.46179095,0.09586814,-0.2741263,-0.73923635,1.064394,-0.22567311,-0.3922482,0.33920017,0.50292516,1.8100215,0.009945496,1.0672992,0.8566153,-0.5610155,-0.6924296,-0.70169634,1.8514422,-0.45932445,-0.025515197,0.3987435,-0.27656692,-0.6967542,0.86687756,0.0013744097,0.38452643,-0.42865276,-0.27729332,-0.17181838,0.45782378,0.31423724,-0.904493,-0.7225759,-0.41576838,-0.25106528,-0.3650522,0.96863884,1.783492,2.159475,-0.46227506,0.33654505,-0.40742737,0.811063,2.573292,2.08159,1.058393,0.031820208,-0.5019419,-0.70125824,-0.6034224,0.6406295,-0.26486573,0.59576404,-0.17402682,-0.204965,0.62524664,-0.3857485,-0.020414324,-0.30698332,-0.72019607,-0.24162751,-0.4047813,-0.6157418,-0.04714195,-0.7861532,-0.29559878,1.8997048,0.87796676,-0.5319954,0.29579595,-0.36083156,-0.44420037,-0.112444624,0.825198,-0.15725213,-0.43514016,-0.69052863,-0.5751596,-0.6953729,-0.4063196,1.1838686,-0.24362107,1.0583212,-0.35589898,0.73544586,0.45805454,1.7593197,0.5330133,-0.25329494,0.1626493,2.3203151,0.36047637,-0.4634193
312,compiler.c2.Test8000805,0.26887783,0.38406017,0.6972093,-0.38494065,-0.22931239,-0.6353713,-0.67712563,-0.32895786,-0.30922684,-0.2273854,-0.4983879,-0.7491886,0.43088934,-0.18441688,-0.5917092,0.7707672,-0.41712487,1.0046134,-0.06098871,0.7403209,2.4208868,-0.36083156,-0.79018307,-0.61500263,0.4568322,-0.5609204,-0.34406152,0.2823074,-0.34566313,-0.74913144,-0.33235642,-0.054930367,0.077399775,0.45928964,-0.503018,-0.3719484,-0.10135357,0.1627649,-1.0393667,-0.39584687,-0.4872117,-0.2524173,-0.34942162,1.2502573,1.7249308,0.9966677,-0.681876,0.7748862,-0.2869791,0.95121986,2.524339,1.6866908,0.23033333,-0.29520643,-0.43178612,-0.84117764,-0.3930413,-0.1471806,-0.3922057,-0.029226571,0.41212705,-0.163352,0.11008306,-0.6563815,-0.27515525,-0.24999838,-0.72022104,-0.6725293,-0.42095834,-0.5460251,0.47394735,-0.9401138,-0.49879375,1.3687733,0.94610053,-0.48102435,0.8207019,-0.4675899,-0.66156214,0.11406848,1.214116,-0.3969233,-0.50724167,-0.3075326,-0.5043953,-0.6594031,-0.40933457,0.9827821,0.3966829,0.53978395,-0.3996994,0.8298997,0.15296108,0.9386527,1.2609719,-0.44298816,0.34185115,1.2237687,-0.2306754,-0.7287983
313,TestByteArrays,0.60700256,0.63437545,1.0857521,-0.32240477,-0.42502502,-0.6853437,-0.8981111,-0.39023715,-0.54678255,-0.13297595,-0.6012276,-0.6440727,0.65778303,-0.13068764,-0.721265,0.8131919,-0.25614116,1.5425147,-0.266456,0.73126125,2.617795,-0.31385764,-0.9297795,-0.69650084,0.51225376,-0.5922043,-0.34695512,0.19286971,-0.33973676,-0.7207398,-0.0077669686,-0.44898552,-0.12389137,-0.06346708,-0.33008692,-0.39722198,-0.054432895,0.22893593,-1.0283705,-0.8649634,-0.4608533,-0.26739347,-0.35000676,1.3008919,1.1557027,1.7180098,-0.6814426,0.5811747,-0.44172713,0.93830705,3.4355073,1.3165116,0.5161929,-0.21720122,-0.4488043,-0.86529166,-0.62510115,-0.12593727,-0.49187866,0.25423503,-5.3606316e-05,0.09859031,0.2033081,-0.74822134,-0.28785887,-0.17527935,-0.65967935,-0.59139967,-0.38813826,-0.6761856,0.5352125,-0.9237805,-0.42431208,0.7047334,0.6197373,-0.7486563,0.2665139,-0.6179215,-0.5562499,0.2586858,0.78470314,-0.2615217,-0.5289376,-0.6096982,-0.561931,-0.78340775,-0.40749136,1.0462743,0.8948833,1.167592,-0.5238451,0.7419531,0.11453537,1.2552454,1.0469663,-0.3937149,0.3577606,1.1966262,0.14750239,-0.8834743
314,compiler.integerArithmetic.TestIntegerComparison,0.6184758,0.85630554,0.3017509,-0.22171843,0.16437444,-0.55086845,-0.6097071,-0.46004805,-0.3878914,-0.053080108,-0.44088805,-0.5142157,0.69566727,-0.11589502,-0.55278194,0.2708719,-0.23799199,0.91518486,-0.011558291,0.93606985,1.3885113,-0.43758044,-0.5880416,-0.68617356,0.5790734,-0.27445376,-0.42018616,0.104553245,-0.305457,-0.67257833,-0.11903589,-0.33008593,-0.028006066,-0.36048445,-0.3724287,-0.38641614,0.024322165,0.31180406,-0.954649,-0.6980237,-0.39486912,-0.2913891,-0.4167197,0.1971044,1.9145838,1.099387,-0.56276274,1.7163461,-0.25453025,0.86539626,2.6163032,1.9185606,0.5323023,-0.37602323,-0.24802063,-0.5302575,0.21393704,0.07510549,-0.3383573,0.035336416,0.41399395,0.038745914,0.13501488,-0.5570195,-0.28730896,-0.15643309,-0.58090615,-0.47537753,-0.3681761,-0.6957347,-0.23762429,-0.78099215,-0.40807196,1.3520817,0.5895158,-0.73787004,1.1827053,-0.70676947,-0.45795882,0.1838573,1.4121485,-0.23239309,-0.4712989,-0.2568291,-0.042906933,-0.5751703,-0.35398263,1.2059797,0.35999689,0.84587634,-0.2651872,0.38598546,-0.25079834,0.4855967,1.4611589,-0.37630123,0.6330708,1.4067602,-0.15498418,-0.73044986
315,jit.FloatingPoint.gen_math.Filtering.Filtering,1.1279066,0.71756405,0.50230247,-0.5391043,0.3054034,-0.5505138,-0.88373005,-0.27798143,-0.3886726,0.13181616,-0.44180772,-0.68567646,0.21982552,-0.12188957,-0.53697205,0.7065937,-0.21492036,0.77436846,-0.047639944,1.0807389,1.4720961,-0.4137996,-0.7171493,-0.62964714,0.90787786,-0.58696204,-0.44312495,0.2554584,-0.35168234,-0.65792036,0.27324003,-0.41250443,0.11502858,-0.04889969,-0.41354215,-0.4622948,-0.15133348,-0.20793173,-0.7711965,-0.5631438,-0.42420962,-0.14557256,-0.31601772,0.8918842,1.9434286,0.9838335,-0.55726326,2.2291455,-0.4798116,0.27173388,1.189796,2.241171,0.18714826,-0.23866218,-0.35482538,-0.6190078,0.39947823,-0.1564266,-0.24315508,0.17916405,0.37426388,-0.2227177,0.5460153,-0.5068381,-0.26888603,-0.46231952,-0.70037556,-0.33845067,-0.39806184,-0.5847224,0.31560168,-0.60162455,-0.27835244,1.683655,1.1289717,-0.7007211,1.3011755,-0.4576525,-0.53560513,0.23239021,0.7740574,-0.3412751,-0.5110062,-0.60984266,-0.6704824,-0.6195675,-0.3042751,1.49198,-0.4365094,0.8177927,-0.4761163,0.84038377,0.09823789,1.0821365,1.6733294,-0.337241,0.7061038,1.7748804,-0.04448727,-0.69251937
316,compiler.arraycopy.TestInstanceCloneAsLoadsStores,0.44552654,0.2971073,0.54702187,-0.046054594,0.61725724,-0.62941635,0.28638813,-0.44314647,-0.43757537,-0.05558996,-0.37333348,-0.39416185,1.224532,-0.18037976,-0.3371764,0.5396617,0.08006187,0.64509463,0.059444506,0.79168737,0.24932511,-0.4315728,-0.37438717,-0.613234,0.64128417,-0.008851872,-0.38596103,0.1396071,-0.3006423,-0.45689404,-0.04300602,-0.42801565,-0.12137932,-0.39938527,-0.51129854,-0.33238044,0.031503696,-0.18994133,-0.6448038,-0.6076903,-0.31355947,-0.18694825,-0.35786214,-0.17995174,1.6254385,0.71310014,-0.5870455,2.7929173,-0.34795445,0.7383599,1.1430912,1.6045669,1.2389593,-0.37115294,-0.08332355,-0.38819122,0.8666348,-0.20309539,-0.26677778,0.068606034,0.61253107,-0.160899,0.20427871,-0.29678792,-0.24807638,0.42678884,-0.2145022,-0.12495998,-0.4098982,-0.6128135,-0.15603338,-0.51695603,-0.36364973,1.2668182,0.6568132,-0.74632597,1.7560519,-0.70636976,-0.59814614,-0.009407166,1.343928,-0.2215991,-0.43948978,-0.37767616,0.08816799,-0.35685804,-0.3065239,1.0982038,-0.1866843,0.32275316,-0.06417101,0.2284717,-0.24300137,0.61594784,1.6352943,-0.37205762,0.80113596,1.3163491,0.10775612,-0.7556045
